ISO2,country,cause,age,sex,year,deaths,percentage
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2017,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2018,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2019,9.0,0.023792529145848
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2020,18.0,0.0418060200668895
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2021,21.0,0.044431279620853
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2022,11.0,0.025766555011594798
LT,Lithuania,Mental and behavioural disorders,15-64,Females,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2016,2.0,0.0049228345681443
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2017,2.0,0.0050436273768094
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2018,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2019,36.0,0.09517011658339279
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2020,26.0,0.0603864734299516
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2021,25.0,0.0528943805010155
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2022,40.0,0.09369656367852691
LT,Lithuania,Mental and behavioural disorders,15-64,Males,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2016,3.0,0.0073842518522165
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2017,2.0,0.0050436273768094
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2018,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2019,45.0,0.1189626457292408
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2020,44.0,0.1021924934968412
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2021,46.0,0.0973256601218685
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2022,51.0,0.1194631186901219
LT,Lithuania,Mental and behavioural disorders,15-64,Total,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,65,Females,2016,100.0,0.2461417284072168
LT,Lithuania,Mental and behavioural disorders,65,Females,2017,187.0,0.471579159731679
LT,Lithuania,Mental and behavioural disorders,65,Females,2018,189.0,0.4836480884385076
LT,Lithuania,Mental and behavioural disorders,65,Females,2019,202.0,0.5340100986068153
LT,Lithuania,Mental and behavioural disorders,65,Females,2020,250.0,0.5806391675956893
LT,Lithuania,Mental and behavioural disorders,65,Females,2021,300.0,0.6347325660121869
LT,Lithuania,Mental and behavioural disorders,65,Females,2022,323.0,0.7565997517041062
LT,Lithuania,Mental and behavioural disorders,65,Females,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,65,Males,2016,42.0,0.1033795259310311
LT,Lithuania,Mental and behavioural disorders,65,Males,2017,75.0,0.1891360266303525
LT,Lithuania,Mental and behavioural disorders,65,Males,2018,67.0,0.1714519678591534
LT,Lithuania,Mental and behavioural disorders,65,Males,2019,74.0,0.195627461865863
LT,Lithuania,Mental and behavioural disorders,65,Males,2020,114.0,0.2647714604236343
LT,Lithuania,Mental and behavioural disorders,65,Males,2021,109.0,0.2306194989844279
LT,Lithuania,Mental and behavioural disorders,65,Males,2022,126.0,0.2951441755873603
LT,Lithuania,Mental and behavioural disorders,65,Males,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,65,Total,2016,142.0,0.349521254338248
LT,Lithuania,Mental and behavioural disorders,65,Total,2017,262.0,0.6607151863620315
LT,Lithuania,Mental and behavioural disorders,65,Total,2018,256.0,0.6551000562976611
LT,Lithuania,Mental and behavioural disorders,65,Total,2019,276.0,0.7296375604726782
LT,Lithuania,Mental and behavioural disorders,65,Total,2020,364.0,0.8454106280193237
LT,Lithuania,Mental and behavioural disorders,65,Total,2021,409.0,0.8653520649966149
LT,Lithuania,Mental and behavioural disorders,65,Total,2022,449.0,1.0517439272914666
LT,Lithuania,Mental and behavioural disorders,65,Total,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,Total,Females,2016,108.0,0.2658330666797942
LT,Lithuania,Mental and behavioural disorders,Total,Females,2017,196.0,0.4942754829273213
LT,Lithuania,Mental and behavioural disorders,Total,Females,2018,199.0,0.509237934387635
LT,Lithuania,Mental and behavioural disorders,Total,Females,2019,211.0,0.5578026277526634
LT,Lithuania,Mental and behavioural disorders,Total,Females,2020,268.0,0.622445187662579
LT,Lithuania,Mental and behavioural disorders,Total,Females,2021,321.0,0.67916384563304
LT,Lithuania,Mental and behavioural disorders,Total,Females,2022,334.0,0.7823663067157013
LT,Lithuania,Mental and behavioural disorders,Total,Females,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,Total,Males,2016,60.0,0.1476850370443301
LT,Lithuania,Mental and behavioural disorders,Total,Males,2017,96.0,0.2420941140868512
LT,Lithuania,Mental and behavioural disorders,Total,Males,2018,85.0,0.2175136905675828
LT,Lithuania,Mental and behavioural disorders,Total,Males,2019,110.0,0.2907975784492558
LT,Lithuania,Mental and behavioural disorders,Total,Males,2020,140.0,0.325157933853586
LT,Lithuania,Mental and behavioural disorders,Total,Males,2021,134.0,0.2835138794854434
LT,Lithuania,Mental and behavioural disorders,Total,Males,2022,166.0,0.3888407392658874
LT,Lithuania,Mental and behavioural disorders,Total,Males,2023,0.0,0.0
LT,Lithuania,Mental and behavioural disorders,Total,Total,2016,168.0,0.4135181037241244
LT,Lithuania,Mental and behavioural disorders,Total,Total,2017,292.0,0.7363695970141726
LT,Lithuania,Mental and behavioural disorders,Total,Total,2018,284.0,0.7267516249552177
LT,Lithuania,Mental and behavioural disorders,Total,Total,2019,321.0,0.8486002062019193
LT,Lithuania,Mental and behavioural disorders,Total,Total,2020,408.0,0.947603121516165
LT,Lithuania,Mental and behavioural disorders,Total,Total,2021,455.0,0.9626777251184836
LT,Lithuania,Mental and behavioural disorders,Total,Total,2022,500.0,1.1712070459815886
LT,Lithuania,Mental and behavioural disorders,Total,Total,2023,0.0,0.0
LT,Lithuania,Total,15-64,Females,2016,169.0,0.41597952100819646
LT,Lithuania,Total,15-64,Females,2017,145.0,0.3656629848186815
LT,Lithuania,Total,15-64,Females,2018,151.0,0.38640667383182337
LT,Lithuania,Total,15-64,Females,2019,2416.0,6.386972268485474
LT,Lithuania,Total,15-64,Females,2020,2731.0,6.342902266815311
LT,Lithuania,Total,15-64,Females,2021,3123.0,6.607566012186864
LT,Lithuania,Total,15-64,Females,2022,2687.0,6.294066665105057
LT,Lithuania,Total,15-64,Females,2023,0.0,0.0
LT,Lithuania,Total,15-64,Males,2016,408.0,1.0042582519014447
LT,Lithuania,Total,15-64,Males,2017,359.0,0.9053311141372875
LT,Lithuania,Total,15-64,Males,2018,350.0,0.8956446082194583
LT,Lithuania,Total,15-64,Males,2019,6086.0,16.089036931292462
LT,Lithuania,Total,15-64,Males,2020,6922.0,16.076737272389444
LT,Lithuania,Total,15-64,Males,2021,7300.0,15.445159106296547
LT,Lithuania,Total,15-64,Males,2022,6459.0,15.129652619990162
LT,Lithuania,Total,15-64,Males,2023,0.0,0.0
LT,Lithuania,Total,15-64,Total,2016,577.0,1.4202377729096414
LT,Lithuania,Total,15-64,Total,2017,504.0,1.2709940989559692
LT,Lithuania,Total,15-64,Total,2018,501.0,1.282051282051282
LT,Lithuania,Total,15-64,Total,2019,8502.0,22.476009199777934
LT,Lithuania,Total,15-64,Total,2020,9653.0,22.41963953920476
LT,Lithuania,Total,15-64,Total,2021,10424.0,22.05484089370345
LT,Lithuania,Total,15-64,Total,2022,9146.0,21.42371928509522
LT,Lithuania,Total,15-64,Total,2023,0.0,0.0
LT,Lithuania,Total,65,Females,2016,17879.0,44.00767962192631
LT,Lithuania,Total,65,Females,2017,18159.0,45.79361476774096
LT,Lithuania,Total,65,Females,2018,17856.0,45.69322892676186
LT,Lithuania,Total,65,Females,2019,17199.0,45.46752319771591
LT,Lithuania,Total,65,Females,2020,19334.0,44.90431066518023
LT,Lithuania,Total,65,Females,2021,21542.0,45.578029790115096
LT,Lithuania,Total,65,Females,2022,19625.0,45.96987655477736
LT,Lithuania,Total,65,Females,2023,0.0,0.0
LT,Lithuania,Total,65,Males,2016,12748.0,31.378147537352007
LT,Lithuania,Total,65,Males,2017,12676.0,31.966510314217985
LT,Lithuania,Total,65,Males,2018,12565.0,32.15364143507856
LT,Lithuania,Total,65,Males,2019,12126.0,32.056467602506146
LT,Lithuania,Total,65,Males,2020,14069.0,32.676049795615015
LT,Lithuania,Total,65,Males,2021,15298.0,32.36712931618145
LT,Lithuania,Total,65,Males,2022,13920.0,32.606404160127425
LT,Lithuania,Total,65,Males,2023,0.0,0.0
LT,Lithuania,Total,65,Total,2016,30627.0,75.3858271592783
LT,Lithuania,Total,65,Total,2017,30835.0,77.76012508195895
LT,Lithuania,Total,65,Total,2018,30421.0,77.84687036184043
LT,Lithuania,Total,65,Total,2019,29325.0,77.52399080022207
LT,Lithuania,Total,65,Total,2020,33403.0,77.58036046079523
LT,Lithuania,Total,65,Total,2021,36840.0,77.94515910629654
LT,Lithuania,Total,65,Total,2022,33545.0,78.57628071490478
LT,Lithuania,Total,65,Total,2023,0.0,0.0
LT,Lithuania,Total,Total,Females,2016,20611.0,50.73227164201147
LT,Lithuania,Total,Total,Females,2017,20668.0,52.12084531194835
LT,Lithuania,Total,Total,Females,2018,20376.0,52.14187010594197
LT,Lithuania,Total,Total,Females,2019,19615.0,51.85449546620139
LT,Lithuania,Total,Total,Females,2020,22065.0,51.24721293199555
LT,Lithuania,Total,Total,Females,2021,24665.0,52.18559580230197
LT,Lithuania,Total,Total,Females,2022,22312.0,52.263943219882414
LT,Lithuania,Total,Total,Females,2023,0.0,0.0
LT,Lithuania,Total,Total,Males,2016,20016.0,49.26772835798853
LT,Lithuania,Total,Total,Males,2017,18986.0,47.87915468805164
LT,Lithuania,Total,Total,Males,2018,18702.0,47.85812989405804
LT,Lithuania,Total,Total,Males,2019,18212.0,48.14550453379861
LT,Lithuania,Total,Total,Males,2020,20991.0,48.75278706800446
LT,Lithuania,Total,Total,Males,2021,22598.0,47.81228842247799
LT,Lithuania,Total,Total,Males,2022,20379.0,47.73605678011759
LT,Lithuania,Total,Total,Males,2023,0.0,0.0
LT,Lithuania,Total,Total,Total,2016,40627.0,100.0
LT,Lithuania,Total,Total,Total,2017,39654.0,100.0
LT,Lithuania,Total,Total,Total,2018,39078.0,100.0
LT,Lithuania,Total,Total,Total,2019,37827.0,100.0
LT,Lithuania,Total,Total,Total,2020,43056.0,100.0
LT,Lithuania,Total,Total,Total,2021,47264.0,100.0
LT,Lithuania,Total,Total,Total,2022,42691.0,100.0
LT,Lithuania,Total,Total,Total,2023,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Females,2016,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Females,2017,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Females,2018,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Females,2019,2.0,0.0052872286990772
LT,Lithuania,Use of alcohol,15-64,Females,2020,4.0,0.009290226681531
LT,Lithuania,Use of alcohol,15-64,Females,2021,4.0,0.0084631008801624
LT,Lithuania,Use of alcohol,15-64,Females,2022,1.0,0.0023424140919631
LT,Lithuania,Use of alcohol,15-64,Females,2023,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Males,2016,2.0,0.0049228345681443
LT,Lithuania,Use of alcohol,15-64,Males,2017,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Males,2018,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Males,2019,15.0,0.0396542152430802
LT,Lithuania,Use of alcohol,15-64,Males,2020,9.0,0.0209030100334447
LT,Lithuania,Use of alcohol,15-64,Males,2021,13.0,0.027505077860528002
LT,Lithuania,Use of alcohol,15-64,Males,2022,11.0,0.0257665550115949
LT,Lithuania,Use of alcohol,15-64,Males,2023,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Total,2016,2.0,0.0049228345681443
LT,Lithuania,Use of alcohol,15-64,Total,2017,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Total,2018,0.0,0.0
LT,Lithuania,Use of alcohol,15-64,Total,2019,17.0,0.0449414439421576
LT,Lithuania,Use of alcohol,15-64,Total,2020,13.0,0.030193236714975702
LT,Lithuania,Use of alcohol,15-64,Total,2021,17.0,0.0359681787406905
LT,Lithuania,Use of alcohol,15-64,Total,2022,12.0,0.0281089691035581
LT,Lithuania,Use of alcohol,15-64,Total,2023,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2016,1.0,0.0024614172840721
LT,Lithuania,Use of alcohol,65,Females,2017,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2018,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2019,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2020,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2021,0.0,0.0
LT,Lithuania,Use of alcohol,65,Females,2022,1.0,0.0023424140919631
LT,Lithuania,Use of alcohol,65,Females,2023,0.0,0.0
LT,Lithuania,Use of alcohol,65,Males,2016,6.0,0.014768503704433
LT,Lithuania,Use of alcohol,65,Males,2017,4.0,0.0100872547536188
LT,Lithuania,Use of alcohol,65,Males,2018,6.0,0.0153539075694764
LT,Lithuania,Use of alcohol,65,Males,2019,6.0,0.0158616860972321
LT,Lithuania,Use of alcohol,65,Males,2020,6.0,0.0139353400222965
LT,Lithuania,Use of alcohol,65,Males,2021,4.0,0.0084631008801624
LT,Lithuania,Use of alcohol,65,Males,2022,4.0,0.0093696563678527
LT,Lithuania,Use of alcohol,65,Males,2023,0.0,0.0
LT,Lithuania,Use of alcohol,65,Total,2016,7.0,0.0172299209885051
LT,Lithuania,Use of alcohol,65,Total,2017,4.0,0.0100872547536188
LT,Lithuania,Use of alcohol,65,Total,2018,6.0,0.0153539075694764
LT,Lithuania,Use of alcohol,65,Total,2019,6.0,0.0158616860972321
LT,Lithuania,Use of alcohol,65,Total,2020,6.0,0.0139353400222965
LT,Lithuania,Use of alcohol,65,Total,2021,4.0,0.0084631008801624
LT,Lithuania,Use of alcohol,65,Total,2022,5.0,0.0117120704598158
LT,Lithuania,Use of alcohol,65,Total,2023,0.0,0.0
LT,Lithuania,Use of alcohol,Total,Females,2016,2.0,0.0049228345681443
LT,Lithuania,Use of alcohol,Total,Females,2017,3.0,0.0075654410652141
LT,Lithuania,Use of alcohol,Total,Females,2018,1.0,0.0025589845949127
LT,Lithuania,Use of alcohol,Total,Females,2019,2.0,0.0052872286990773
LT,Lithuania,Use of alcohol,Total,Females,2020,4.0,0.009290226681531
LT,Lithuania,Use of alcohol,Total,Females,2021,4.0,0.0084631008801624
LT,Lithuania,Use of alcohol,Total,Females,2022,2.0,0.0046848281839263
LT,Lithuania,Use of alcohol,Total,Females,2023,0.0,0.0
LT,Lithuania,Use of alcohol,Total,Males,2016,23.0,0.0566125975336598
LT,Lithuania,Use of alcohol,Total,Males,2017,15.0,0.0378272053260705
LT,Lithuania,Use of alcohol,Total,Males,2018,13.0,0.0332667997338656
LT,Lithuania,Use of alcohol,Total,Males,2019,21.0,0.0555159013403124
LT,Lithuania,Use of alcohol,Total,Males,2020,15.0,0.0348383500557413
LT,Lithuania,Use of alcohol,Total,Males,2021,17.0,0.0359681787406905
LT,Lithuania,Use of alcohol,Total,Males,2022,15.0,0.0351362113794476
LT,Lithuania,Use of alcohol,Total,Males,2023,0.0,0.0
LT,Lithuania,Use of alcohol,Total,Total,2016,25.0,0.0615354321018042
LT,Lithuania,Use of alcohol,Total,Total,2017,18.0,0.0453926463912846
LT,Lithuania,Use of alcohol,Total,Total,2018,14.0,0.0358257843287783
LT,Lithuania,Use of alcohol,Total,Total,2019,23.0,0.0608031300393898
LT,Lithuania,Use of alcohol,Total,Total,2020,19.0,0.0441285767372723
LT,Lithuania,Use of alcohol,Total,Total,2021,21.0,0.044431279620853
LT,Lithuania,Use of alcohol,Total,Total,2022,17.0,0.039821039563374
LT,Lithuania,Use of alcohol,Total,Total,2023,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Females,2016,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Females,2017,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Females,2018,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Females,2019,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Females,2020,5.0,0.112637981527371
LU,Luxembourg,COVID-19,15-64,Females,2021,13.0,0.2996772706316274
LU,Luxembourg,COVID-19,15-64,Females,2022,7.0,0.1634368433341116
LU,Luxembourg,COVID-19,15-64,Females,2023,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Males,2016,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Males,2017,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Males,2018,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Males,2019,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Males,2020,24.0,0.540662311331381
LU,Luxembourg,COVID-19,15-64,Males,2021,45.0,1.0373443983402488
LU,Luxembourg,COVID-19,15-64,Males,2022,13.0,0.3035255661919215
LU,Luxembourg,COVID-19,15-64,Males,2023,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Total,2016,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Total,2017,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Total,2018,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Total,2019,0.0,0.0
LU,Luxembourg,COVID-19,15-64,Total,2020,29.0,0.6533002928587519
LU,Luxembourg,COVID-19,15-64,Total,2021,58.0,1.3370216689718764
LU,Luxembourg,COVID-19,15-64,Total,2022,20.0,0.4669624095260332
LU,Luxembourg,COVID-19,15-64,Total,2023,0.0,0.0
LU,Luxembourg,COVID-19,65,Females,2016,0.0,0.0
LU,Luxembourg,COVID-19,65,Females,2017,0.0,0.0
LU,Luxembourg,COVID-19,65,Females,2018,0.0,0.0
LU,Luxembourg,COVID-19,65,Females,2019,0.0,0.0
LU,Luxembourg,COVID-19,65,Females,2020,209.0,4.708267627844109
LU,Luxembourg,COVID-19,65,Females,2021,191.0,4.402950668510835
LU,Luxembourg,COVID-19,65,Females,2022,88.0,2.054634601914546
LU,Luxembourg,COVID-19,65,Females,2023,0.0,0.0
LU,Luxembourg,COVID-19,65,Males,2016,0.0,0.0
LU,Luxembourg,COVID-19,65,Males,2017,0.0,0.0
LU,Luxembourg,COVID-19,65,Males,2018,0.0,0.0
LU,Luxembourg,COVID-19,65,Males,2019,0.0,0.0
LU,Luxembourg,COVID-19,65,Males,2020,236.0,5.316512728091912
LU,Luxembourg,COVID-19,65,Males,2021,189.0,4.356846473029045
LU,Luxembourg,COVID-19,65,Males,2022,119.0,2.778426336679898
LU,Luxembourg,COVID-19,65,Males,2023,0.0,0.0
LU,Luxembourg,COVID-19,65,Total,2016,0.0,0.0
LU,Luxembourg,COVID-19,65,Total,2017,0.0,0.0
LU,Luxembourg,COVID-19,65,Total,2018,0.0,0.0
LU,Luxembourg,COVID-19,65,Total,2019,0.0,0.0
LU,Luxembourg,COVID-19,65,Total,2020,445.0,10.024780355936022
LU,Luxembourg,COVID-19,65,Total,2021,380.0,8.75979714153988
LU,Luxembourg,COVID-19,65,Total,2022,207.0,4.833060938594444
LU,Luxembourg,COVID-19,65,Total,2023,0.0,0.0
LU,Luxembourg,COVID-19,Total,Females,2016,0.0,0.0
LU,Luxembourg,COVID-19,Total,Females,2017,0.0,0.0
LU,Luxembourg,COVID-19,Total,Females,2018,0.0,0.0
LU,Luxembourg,COVID-19,Total,Females,2019,0.0,0.0
LU,Luxembourg,COVID-19,Total,Females,2020,214.0,4.82090560937148
LU,Luxembourg,COVID-19,Total,Females,2021,204.0,4.702627939142462
LU,Luxembourg,COVID-19,Total,Females,2022,95.0,2.218071445248657
LU,Luxembourg,COVID-19,Total,Females,2023,0.0,0.0
LU,Luxembourg,COVID-19,Total,Males,2016,0.0,0.0
LU,Luxembourg,COVID-19,Total,Males,2017,0.0,0.0
LU,Luxembourg,COVID-19,Total,Males,2018,0.0,0.0
LU,Luxembourg,COVID-19,Total,Males,2019,0.0,0.0
LU,Luxembourg,COVID-19,Total,Males,2020,260.0,5.857175039423294
LU,Luxembourg,COVID-19,Total,Males,2021,234.0,5.394190871369295
LU,Luxembourg,COVID-19,Total,Males,2022,132.0,3.0819519028718187
LU,Luxembourg,COVID-19,Total,Males,2023,0.0,0.0
LU,Luxembourg,COVID-19,Total,Total,2016,0.0,0.0
LU,Luxembourg,COVID-19,Total,Total,2017,0.0,0.0
LU,Luxembourg,COVID-19,Total,Total,2018,0.0,0.0
LU,Luxembourg,COVID-19,Total,Total,2019,0.0,0.0
LU,Luxembourg,COVID-19,Total,Total,2020,474.0,10.678080648794772
LU,Luxembourg,COVID-19,Total,Total,2021,438.0,10.096818810511756
LU,Luxembourg,COVID-19,Total,Total,2022,227.0,5.300023348120477
LU,Luxembourg,COVID-19,Total,Total,2023,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2016,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2017,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2018,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2019,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2020,1.0,0.0225275963054742
LU,Luxembourg,Drug dependence,15-64,Females,2021,2.0,0.0461041954817888
LU,Luxembourg,Drug dependence,15-64,Females,2022,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Females,2023,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Males,2016,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Males,2017,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Males,2018,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Males,2019,5.0,0.1213592233009708
LU,Luxembourg,Drug dependence,15-64,Males,2020,1.0,0.0225275963054742
LU,Luxembourg,Drug dependence,15-64,Males,2021,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Males,2022,3.0,0.0700443614289049
LU,Luxembourg,Drug dependence,15-64,Males,2023,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Total,2016,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Total,2017,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Total,2018,0.0,0.0
LU,Luxembourg,Drug dependence,15-64,Total,2019,5.0,0.1213592233009708
LU,Luxembourg,Drug dependence,15-64,Total,2020,2.0,0.0450551926109484
LU,Luxembourg,Drug dependence,15-64,Total,2021,2.0,0.0461041954817888
LU,Luxembourg,Drug dependence,15-64,Total,2022,3.0,0.0700443614289049
LU,Luxembourg,Drug dependence,15-64,Total,2023,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2016,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2017,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2018,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2019,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2020,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2021,0.0,0.0
LU,Luxembourg,Drug dependence,65,Females,2022,1.0,0.0233481204763016
LU,Luxembourg,Drug dependence,65,Females,2023,0.0,0.0
LU,Luxembourg,Drug dependence,65,Males,2016,1.0,0.0251445813427206
LU,Luxembourg,Drug dependence,65,Males,2017,0.0,0.0
LU,Luxembourg,Drug dependence,65,Males,2018,1.0,0.0243427458617332
LU,Luxembourg,Drug dependence,65,Males,2019,0.0,0.0
LU,Luxembourg,Drug dependence,65,Males,2020,0.0,0.0
LU,Luxembourg,Drug dependence,65,Males,2021,1.0,0.0230520977408944
LU,Luxembourg,Drug dependence,65,Males,2022,0.0,0.0
LU,Luxembourg,Drug dependence,65,Males,2023,0.0,0.0
LU,Luxembourg,Drug dependence,65,Total,2016,1.0,0.0251445813427206
LU,Luxembourg,Drug dependence,65,Total,2017,0.0,0.0
LU,Luxembourg,Drug dependence,65,Total,2018,1.0,0.0243427458617332
LU,Luxembourg,Drug dependence,65,Total,2019,0.0,0.0
LU,Luxembourg,Drug dependence,65,Total,2020,0.0,0.0
LU,Luxembourg,Drug dependence,65,Total,2021,1.0,0.0230520977408944
LU,Luxembourg,Drug dependence,65,Total,2022,1.0,0.0233481204763016
LU,Luxembourg,Drug dependence,65,Total,2023,0.0,0.0
LU,Luxembourg,Drug dependence,Total,Females,2016,1.0,0.0251445813427206
LU,Luxembourg,Drug dependence,Total,Females,2017,1.0,0.0241721053903795
LU,Luxembourg,Drug dependence,Total,Females,2018,1.0,0.0243427458617332
LU,Luxembourg,Drug dependence,Total,Females,2019,0.0,0.0
LU,Luxembourg,Drug dependence,Total,Females,2020,1.0,0.0225275963054742
LU,Luxembourg,Drug dependence,Total,Females,2021,2.0,0.0461041954817888
LU,Luxembourg,Drug dependence,Total,Females,2022,1.0,0.0233481204763016
LU,Luxembourg,Drug dependence,Total,Females,2023,0.0,0.0
LU,Luxembourg,Drug dependence,Total,Males,2016,4.0,0.1005783253708825
LU,Luxembourg,Drug dependence,Total,Males,2017,2.0,0.048344210780759
LU,Luxembourg,Drug dependence,Total,Males,2018,6.0,0.1460564751703992
LU,Luxembourg,Drug dependence,Total,Males,2019,5.0,0.1213592233009708
LU,Luxembourg,Drug dependence,Total,Males,2020,1.0,0.0225275963054742
LU,Luxembourg,Drug dependence,Total,Males,2021,1.0,0.0230520977408944
LU,Luxembourg,Drug dependence,Total,Males,2022,3.0,0.0700443614289049
LU,Luxembourg,Drug dependence,Total,Males,2023,0.0,0.0
LU,Luxembourg,Drug dependence,Total,Total,2016,5.0,0.1257229067136032
LU,Luxembourg,Drug dependence,Total,Total,2017,3.0,0.0725163161711385
LU,Luxembourg,Drug dependence,Total,Total,2018,7.0,0.1703992210321324
LU,Luxembourg,Drug dependence,Total,Total,2019,5.0,0.1213592233009708
LU,Luxembourg,Drug dependence,Total,Total,2020,2.0,0.0450551926109484
LU,Luxembourg,Drug dependence,Total,Total,2021,3.0,0.0691562932226832
LU,Luxembourg,Drug dependence,Total,Total,2022,4.0,0.0933924819052066
LU,Luxembourg,Drug dependence,Total,Total,2023,0.0,0.0
LU,Luxembourg,Intentional self-harm,15-64,Females,2016,0.0,0.0
LU,Luxembourg,Intentional self-harm,15-64,Females,2017,3.0,0.0725163161711385
LU,Luxembourg,Intentional self-harm,15-64,Females,2018,3.0,0.0730282375851996
LU,Luxembourg,Intentional self-harm,15-64,Females,2019,18.0,0.43689320388349495
LU,Luxembourg,Intentional self-harm,15-64,Females,2020,12.0,0.2703311556656904
LU,Luxembourg,Intentional self-harm,15-64,Females,2021,7.0,0.1613646841862608
LU,Luxembourg,Intentional self-harm,15-64,Females,2022,12.0,0.2801774457156197
LU,Luxembourg,Intentional self-harm,15-64,Females,2023,0.0,0.0
LU,Luxembourg,Intentional self-harm,15-64,Males,2016,2.0,0.0502891626854412
LU,Luxembourg,Intentional self-harm,15-64,Males,2017,6.0,0.145032632342277
LU,Luxembourg,Intentional self-harm,15-64,Males,2018,3.0,0.0730282375851996
LU,Luxembourg,Intentional self-harm,15-64,Males,2019,38.0,0.9223300970873787
LU,Luxembourg,Intentional self-harm,15-64,Males,2020,35.0,0.788465870691597
LU,Luxembourg,Intentional self-harm,15-64,Males,2021,19.0,0.4379898570769939
LU,Luxembourg,Intentional self-harm,15-64,Males,2022,28.0,0.6537473733364463
LU,Luxembourg,Intentional self-harm,15-64,Males,2023,0.0,0.0
LU,Luxembourg,Intentional self-harm,15-64,Total,2016,2.0,0.0502891626854412
LU,Luxembourg,Intentional self-harm,15-64,Total,2017,9.0,0.2175489485134155
LU,Luxembourg,Intentional self-harm,15-64,Total,2018,6.0,0.1460564751703992
