sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Cyprus,,,0.0,0.0,0.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Czechia,,,0.0,2.0,4.0,2.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Germany,,,0.0,0.0,320.0,280.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Denmark,,,0.0,9.0,8.0,8.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Estonia,,,0.0,0.0,0.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Greece,,,0.0,5.0,3.0,10.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Spain,,,0.0,17.0,24.0,30.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,108.0,307.0,710.0,751.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),,,108.0,,,,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Finland,,,0.0,10.0,9.0,12.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,France,,,94.0,93.0,99.0,119.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Croatia,,,14.0,12.0,15.0,19.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Hungary,,,0.0,1.0,0.0,3.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Ireland,,,0.0,0.0,2.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Iceland,,,0.0,0.0,0.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Italy,,,0.0,82.0,84.0,80.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Liechtenstein,,,0.0,0.0,0.0,1.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Lithuania,,,0.0,0.0,0.0,1.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Luxembourg,,,0.0,2.0,0.0,1.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Latvia,,,0.0,0.0,1.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Malta,,,0.0,0.0,0.0,0.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Netherlands,,,0.0,0.0,35.0,53.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Norway,,,0.0,0.0,15.0,9.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Poland,,,0.0,0.0,8.0,13.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Portugal,,,0.0,0.0,8.0,12.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Romania,,,0.0,1.0,1.0,2.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Serbia,,,0.0,5.0,4.0,7.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Sweden,,,0.0,0.0,8.0,7.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovenia,,,0.0,5.0,8.0,13.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Slovakia,,,0.0,1.0,0.0,1.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Türkiye,,,0.0,0.0,1.0,1.0,,
Total,From 45 to 64 years,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,United Kingdom,,,0.0,,,,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Austria,,,0.0,418.0,405.0,380.0,458.0,446.0
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Belgium,,,0.0,757.0,704.0,629.0,726.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Bulgaria,,,0.0,208.0,207.0,203.0,139.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Switzerland,,,0.0,0.0,362.0,399.0,355.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Cyprus,,,0.0,15.0,13.0,6.0,17.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Czechia,,,0.0,404.0,419.0,424.0,441.0,423.0
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Germany,,,0.0,0.0,3249.0,3212.0,3496.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Denmark,,,0.0,226.0,214.0,182.0,215.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Estonia,,,0.0,62.0,72.0,42.0,60.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Greece,,,0.0,198.0,185.0,174.0,190.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Spain,,,0.0,1443.0,1581.0,1663.0,1795.0,1705.0
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,European Union - 27 countries (from 2020),,,3755.0,11168.0,17760.0,17502.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,European Union - 28 countries (2013-2020),,,3755.0,,,,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Finland,,,0.0,225.0,221.0,245.0,232.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,France,,,3492.0,3519.0,3526.0,3378.0,3428.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Metropolitan France,,,3430.0,3451.0,3451.0,3310.0,3374.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Croatia,,260.0,263.0,186.0,194.0,210.0,205.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Hungary,,,0.0,619.0,640.0,585.0,634.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Ireland,,,0.0,153.0,165.0,163.0,153.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Iceland,,,0.0,17.0,9.0,15.0,14.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Italy,,,0.0,1446.0,1400.0,1426.0,1463.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Liechtenstein,,,0.0,0.0,1.0,0.0,1.0,0.0
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Lithuania,,,0.0,250.0,228.0,231.0,201.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Luxembourg,,,0.0,27.0,27.0,11.0,17.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Latvia,,,0.0,0.0,105.0,92.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Malta,,,0.0,5.0,10.0,12.0,9.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Netherlands,,,0.0,0.0,778.0,783.0,785.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Norway,,,0.0,0.0,208.0,242.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Poland,,,0.0,0.0,1668.0,1644.0,1591.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Portugal,,,0.0,0.0,320.0,349.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Romania,,,0.0,735.0,765.0,746.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Serbia,,,0.0,351.0,313.0,310.0,267.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Sweden,,,0.0,0.0,415.0,406.0,430.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Slovenia,,,0.0,144.0,106.0,163.0,150.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Slovakia,,,0.0,128.0,143.0,143.0,156.0,137.0
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,Türkiye,,,0.0,0.0,958.0,991.0,900.0,
Total,From 45 to 64 years,Intentional self-harm,All deaths reported in the country,United Kingdom,,,0.0,,,,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Austria,,,0.0,404.0,395.0,369.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Belgium,,,5.0,750.0,692.0,626.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Bulgaria,,,0.0,207.0,207.0,204.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Switzerland,,,1.0,1.0,354.0,389.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Cyprus,,,0.0,15.0,13.0,6.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Czechia,,,0.0,399.0,417.0,414.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Germany,,,1.0,15.0,3237.0,3208.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Denmark,,,0.0,223.0,211.0,182.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Estonia,,,0.0,63.0,71.0,41.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Greece,,,0.0,193.0,180.0,173.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Spain,,,2.0,1428.0,1576.0,1652.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,3747.0,11116.0,17687.0,17441.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),,,3749.0,,,,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Finland,,,0.0,223.0,217.0,244.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,France,,,3474.0,3515.0,3521.0,3380.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Croatia,,,262.0,185.0,193.0,208.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Hungary,,,0.0,615.0,638.0,581.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Ireland,,,0.0,151.0,167.0,162.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Iceland,,,0.0,17.0,9.0,15.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Italy,,,1.0,1434.0,1388.0,1407.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Liechtenstein,,,0.0,0.0,1.0,0.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Lithuania,,,0.0,248.0,228.0,232.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Luxembourg,,,1.0,27.0,26.0,12.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Latvia,,,0.0,1.0,104.0,93.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Malta,,,0.0,5.0,10.0,12.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Netherlands,,,0.0,3.0,761.0,772.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Norway,,,0.0,1.0,206.0,241.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Poland,,,1.0,3.0,1673.0,1651.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Portugal,,,0.0,0.0,318.0,349.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Romania,,,0.0,736.0,776.0,752.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Serbia,,,0.0,351.0,314.0,311.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Sweden,,,0.0,2.0,417.0,399.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Slovenia,,,0.0,141.0,107.0,163.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Slovakia,,,0.0,130.0,144.0,149.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,Türkiye,,,0.0,1.0,961.0,991.0,,
Total,From 45 to 64 years,Intentional self-harm,All deaths of residents in or outside their home country,United Kingdom,,,2.0,,,,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Austria,251.0,286.0,307.0,279.0,317.0,344.0,347.0,380.0
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Belgium,152.0,190.0,170.0,180.0,180.0,147.0,201.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Bulgaria,7.0,8.0,9.0,11.0,14.0,18.0,6.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Switzerland,92.0,96.0,109.0,106.0,97.0,109.0,125.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Cyprus,1.0,1.0,1.0,3.0,1.0,2.0,3.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Czechia,47.0,45.0,54.0,77.0,85.0,97.0,103.0,114.0
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Germany,2068.0,2126.0,2186.0,2089.0,2192.0,2210.0,2543.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Denmark,298.0,243.0,221.0,218.0,217.0,277.0,279.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Estonia,13.0,18.0,20.0,12.0,19.0,35.0,30.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Greece,13.0,11.0,8.0,11.0,9.0,16.0,31.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Spain,138.0,131.0,126.0,117.0,140.0,118.0,142.0,162.0
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 27 countries (from 2020),5631.0,5761.0,6342.0,6508.0,6821.0,6929.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 28 countries (2013-2020),5911.0,6107.0,6671.0,,,,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Finland,127.0,112.0,150.0,165.0,136.0,152.0,180.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,France,873.0,848.0,1001.0,1036.0,889.0,1025.0,1130.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Metropolitan France,835.0,810.0,947.0,994.0,854.0,972.0,1094.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Croatia,105.0,77.0,91.0,174.0,143.0,167.0,169.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Hungary,132.0,122.0,173.0,185.0,232.0,235.0,264.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Ireland,11.0,11.0,13.0,13.0,12.0,9.0,16.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Iceland,4.0,3.0,2.0,4.0,5.0,4.0,4.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Italy,119.0,102.0,127.0,122.0,109.0,131.0,135.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Liechtenstein,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Lithuania,7.0,4.0,6.0,6.0,6.0,4.0,5.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Luxembourg,5.0,7.0,14.0,4.0,11.0,10.0,14.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Latvia,32.0,29.0,33.0,30.0,29.0,87.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Malta,0.0,3.0,2.0,1.0,2.0,1.0,1.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Netherlands,237.0,232.0,271.0,229.0,243.0,261.0,273.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Norway,76.0,88.0,92.0,77.0,90.0,87.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Poland,562.0,683.0,813.0,880.0,1205.0,964.0,1164.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Portugal,31.0,50.0,47.0,49.0,64.0,52.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Romania,101.0,78.0,68.0,79.0,92.0,103.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Serbia,89.0,101.0,86.0,82.0,106.0,101.0,155.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Sweden,136.0,144.0,185.0,208.0,202.0,215.0,218.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Slovenia,146.0,173.0,202.0,273.0,207.0,203.0,222.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Slovakia,19.0,27.0,44.0,57.0,65.0,46.0,43.0,16.0
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Türkiye,3.0,4.0,8.0,4.0,6.0,2.0,4.0,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,United Kingdom,280.0,346.0,329.0,,,,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Austria,251.0,283.0,303.0,274.0,314.0,340.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Belgium,152.0,190.0,168.0,178.0,181.0,147.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Bulgaria,7.0,8.0,9.0,11.0,14.0,18.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Switzerland,92.0,95.0,108.0,105.0,96.0,109.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Cyprus,1.0,1.0,2.0,3.0,1.0,2.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Czechia,47.0,45.0,54.0,77.0,83.0,97.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Germany,2066.0,2127.0,2185.0,2088.0,2191.0,2208.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Denmark,298.0,243.0,221.0,218.0,217.0,277.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Estonia,13.0,18.0,20.0,12.0,19.0,35.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Greece,13.0,11.0,8.0,11.0,9.0,16.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Spain,137.0,130.0,126.0,117.0,140.0,118.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),5628.0,5755.0,6332.0,6500.0,6818.0,6919.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),5908.0,6103.0,6659.0,,,,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Finland,127.0,112.0,150.0,165.0,136.0,152.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,France,874.0,846.0,999.0,1037.0,890.0,1025.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Croatia,105.0,77.0,91.0,172.0,140.0,166.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Hungary,132.0,121.0,172.0,185.0,232.0,235.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Ireland,11.0,11.0,13.0,13.0,12.0,9.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Iceland,4.0,3.0,2.0,4.0,5.0,4.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Italy,119.0,102.0,126.0,120.0,110.0,131.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Liechtenstein,,0.0,0.0,0.0,1.0,0.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Lithuania,7.0,4.0,6.0,6.0,6.0,4.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Luxembourg,5.0,8.0,14.0,4.0,12.0,10.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Latvia,32.0,29.0,33.0,30.0,29.0,87.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Malta,0.0,3.0,2.0,1.0,2.0,1.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Netherlands,234.0,231.0,270.0,228.0,242.0,257.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Norway,76.0,88.0,92.0,77.0,90.0,87.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Poland,563.0,682.0,814.0,883.0,1210.0,965.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Portugal,31.0,50.0,47.0,49.0,64.0,52.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Romania,101.0,79.0,70.0,79.0,92.0,104.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Serbia,89.0,101.0,86.0,82.0,106.0,101.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Sweden,136.0,144.0,185.0,208.0,202.0,214.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Slovenia,146.0,173.0,200.0,274.0,205.0,203.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Slovakia,20.0,27.0,44.0,57.0,65.0,46.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,Türkiye,4.0,4.0,8.0,4.0,6.0,2.0,,
Total,65 years or over,Mental and behavioural disorders due to use of alcohol,All deaths of residents in or outside their home country,United Kingdom,280.0,348.0,327.0,,,,,
Total,65 years or over,Total,All deaths reported in the country,Austria,67772.0,70399.0,70728.0,70549.0,78020.0,77411.0,79425.0,76325.0
Total,65 years or over,Total,All deaths reported in the country,Belgium,90432.0,91790.0,93688.0,92400.0,109681.0,95438.0,99975.0,
Total,65 years or over,Total,All deaths reported in the country,Bulgaria,83743.0,86436.0,85303.0,85275.0,98508.0,117812.0,94864.0,
Total,65 years or over,Total,All deaths reported in the country,Switzerland,56217.0,58150.0,58302.0,59439.0,67467.0,62311.0,65714.0,
Total,65 years or over,Total,All deaths reported in the country,Cyprus,4659.0,5183.0,4987.0,5357.0,5503.0,6170.0,6297.0,
Total,65 years or over,Total,All deaths reported in the country,Czechia,87693.0,91500.0,93146.0,93128.0,109317.0,117006.0,101413.0,94899.0
Total,65 years or over,Total,All deaths reported in the country,Germany,772513.0,796608.0,816663.0,805386.0,849176.0,880523.0,925190.0,
Total,65 years or over,Total,All deaths reported in the country,Denmark,44052.0,44941.0,46853.0,45889.0,46864.0,49364.0,51702.0,
Total,65 years or over,Total,All deaths reported in the country,Estonia,11999.0,12346.0,12554.0,12336.0,12624.0,15054.0,14025.0,
Total,65 years or over,Total,All deaths reported in the country,Greece,102188.0,108106.0,104213.0,108770.0,114516.0,124847.0,123711.0,
Total,65 years or over,Total,All deaths reported in the country,Spain,351664.0,365527.0,368002.0,359736.0,429596.0,387562.0,401678.0,376190.0
Total,65 years or over,Total,All deaths reported in the country,European Union - 27 countries (from 2020),3757804.0,3892548.0,3924165.0,3910714.0,4400883.0,4467718.0,,
Total,65 years or over,Total,All deaths reported in the country,European Union - 28 countries (2013-2020),4263791.0,4408056.0,4439091.0,,,,,
Total,65 years or over,Total,All deaths reported in the country,Finland,45548.0,45499.0,46501.0,46376.0,47699.0,49997.0,55464.0,
Total,65 years or over,Total,All deaths reported in the country,France,490718.0,504778.0,508992.0,514734.0,568752.0,560461.0,574755.0,
Total,65 years or over,Total,All deaths reported in the country,Metropolitan France,481746.0,495632.0,499540.0,504674.0,558361.0,547601.0,562091.0,
Total,65 years or over,Total,All deaths reported in the country,Croatia,42741.0,44653.0,44004.0,43556.0,48468.0,53370.0,49013.0,
Total,65 years or over,Total,All deaths reported in the country,Hungary,96791.0,101581.0,101557.0,101714.0,112440.0,122547.0,109871.0,
Total,65 years or over,Total,All deaths reported in the country,Ireland,25094.0,25002.0,25547.0,25606.0,26979.0,28592.0,29564.0,
Total,65 years or over,Total,All deaths reported in the country,Iceland,1931.0,1847.0,1842.0,1858.0,1888.0,1920.0,2243.0,
Total,65 years or over,Total,All deaths reported in the country,Italy,546962.0,578849.0,561699.0,571434.0,669714.0,629961.0,647519.0,
Total,65 years or over,Total,All deaths reported in the country,Liechtenstein,165.0,146.0,161.0,148.0,187.0,138.0,156.0,135.0
