ISO2,country,cause,age,sex,year,deaths,percentage
MT,Malta,Use of alcohol,15,Total,2018,0.0,0.0
MT,Malta,Use of alcohol,Total,Females,2018,2.0,0.0532339632685653
MT,Malta,Use of alcohol,Total,Males,2018,2.0,0.0532339632685653
MT,Malta,Use of alcohol,Total,Total,2018,4.0,0.1064679265371306
MT,Malta,COVID-19,65,Females,2019,0.0,0.0
MT,Malta,COVID-19,65,Males,2019,0.0,0.0
MT,Malta,COVID-19,65,Total,2019,0.0,0.0
MT,Malta,COVID-19,15-29,Females,2019,0.0,0.0
MT,Malta,COVID-19,15-29,Males,2019,0.0,0.0
MT,Malta,COVID-19,15-29,Total,2019,0.0,0.0
MT,Malta,COVID-19,30-44,Females,2019,0.0,0.0
MT,Malta,COVID-19,30-44,Males,2019,0.0,0.0
MT,Malta,COVID-19,30-44,Total,2019,0.0,0.0
MT,Malta,COVID-19,45-64,Females,2019,0.0,0.0
MT,Malta,COVID-19,45-64,Males,2019,0.0,0.0
MT,Malta,COVID-19,45-64,Total,2019,0.0,0.0
MT,Malta,COVID-19,15,Females,2019,0.0,0.0
MT,Malta,COVID-19,15,Males,2019,0.0,0.0
MT,Malta,COVID-19,15,Total,2019,0.0,0.0
MT,Malta,COVID-19,Total,Females,2019,0.0,0.0
MT,Malta,COVID-19,Total,Males,2019,0.0,0.0
MT,Malta,COVID-19,Total,Total,2019,0.0,0.0
MT,Malta,Drug dependence,65,Females,2019,0.0,0.0
MT,Malta,Drug dependence,65,Males,2019,0.0,0.0
MT,Malta,Drug dependence,65,Total,2019,0.0,0.0
MT,Malta,Drug dependence,15-29,Females,2019,0.0,0.0
MT,Malta,Drug dependence,15-29,Males,2019,0.0,0.0
MT,Malta,Drug dependence,15-29,Total,2019,0.0,0.0
MT,Malta,Drug dependence,30-44,Females,2019,0.0,0.0
MT,Malta,Drug dependence,30-44,Males,2019,1.0,0.0268096514745308
MT,Malta,Drug dependence,30-44,Total,2019,1.0,0.0268096514745308
MT,Malta,Drug dependence,45-64,Females,2019,0.0,0.0
MT,Malta,Drug dependence,45-64,Males,2019,0.0,0.0
MT,Malta,Drug dependence,45-64,Total,2019,0.0,0.0
MT,Malta,Drug dependence,15,Females,2019,0.0,0.0
MT,Malta,Drug dependence,15,Males,2019,0.0,0.0
MT,Malta,Drug dependence,15,Total,2019,0.0,0.0
MT,Malta,Drug dependence,Total,Females,2019,0.0,0.0
MT,Malta,Drug dependence,Total,Males,2019,1.0,0.0268096514745308
MT,Malta,Drug dependence,Total,Total,2019,1.0,0.0268096514745308
MT,Malta,Intentional self-harm,65,Females,2019,1.0,0.0268096514745308
MT,Malta,Intentional self-harm,65,Males,2019,2.0,0.0536193029490616
MT,Malta,Intentional self-harm,65,Total,2019,3.0,0.0804289544235924
MT,Malta,Intentional self-harm,15-29,Females,2019,0.0,0.0
MT,Malta,Intentional self-harm,15-29,Males,2019,5.0,0.1340482573726541
MT,Malta,Intentional self-harm,15-29,Total,2019,5.0,0.1340482573726541
MT,Malta,Intentional self-harm,30-44,Females,2019,0.0,0.0
MT,Malta,Intentional self-harm,30-44,Males,2019,9.0,0.2412868632707775
MT,Malta,Intentional self-harm,30-44,Total,2019,9.0,0.2412868632707775
MT,Malta,Intentional self-harm,45-64,Females,2019,0.0,0.0
MT,Malta,Intentional self-harm,45-64,Males,2019,5.0,0.1340482573726541
MT,Malta,Intentional self-harm,45-64,Total,2019,5.0,0.1340482573726541
MT,Malta,Intentional self-harm,15,Females,2019,0.0,0.0
MT,Malta,Intentional self-harm,15,Males,2019,0.0,0.0
MT,Malta,Intentional self-harm,15,Total,2019,0.0,0.0
MT,Malta,Intentional self-harm,Total,Females,2019,1.0,0.0268096514745308
MT,Malta,Intentional self-harm,Total,Males,2019,21.0,0.5630026809651474
MT,Malta,Intentional self-harm,Total,Total,2019,22.0,0.5898123324396782
MT,Malta,Mental and behavioural disorders,65,Females,2019,156.0,4.18230563002681
MT,Malta,Mental and behavioural disorders,65,Males,2019,77.0,2.064343163538874
MT,Malta,Mental and behavioural disorders,65,Total,2019,233.0,6.246648793565684
MT,Malta,Mental and behavioural disorders,15-29,Females,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Males,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Total,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Females,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Males,2019,1.0,0.0268096514745308
MT,Malta,Mental and behavioural disorders,30-44,Total,2019,1.0,0.0268096514745308
MT,Malta,Mental and behavioural disorders,45-64,Females,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,45-64,Males,2019,3.0,0.0804289544235924
MT,Malta,Mental and behavioural disorders,45-64,Total,2019,3.0,0.0804289544235924
MT,Malta,Mental and behavioural disorders,15,Females,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Males,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Total,2019,0.0,0.0
MT,Malta,Mental and behavioural disorders,Total,Females,2019,156.0,4.18230563002681
MT,Malta,Mental and behavioural disorders,Total,Males,2019,81.0,2.1715817694369974
MT,Malta,Mental and behavioural disorders,Total,Total,2019,237.0,6.353887399463807
MT,Malta,Total,65,Females,2019,1619.0,43.40482573726542
MT,Malta,Total,65,Males,2019,1564.0,41.930294906166225
MT,Malta,Total,65,Total,2019,3183.0,85.33512064343164
MT,Malta,Total,15-29,Females,2019,9.0,0.2412868632707775
MT,Malta,Total,15-29,Males,2019,20.0,0.5361930294906166
MT,Malta,Total,15-29,Total,2019,29.0,0.7774798927613941
MT,Malta,Total,30-44,Females,2019,26.0,0.6970509383378015
MT,Malta,Total,30-44,Males,2019,44.0,1.1796246648793565
MT,Malta,Total,30-44,Total,2019,70.0,1.876675603217158
MT,Malta,Total,45-64,Females,2019,150.0,4.021447721179625
MT,Malta,Total,45-64,Males,2019,257.0,6.890080428954423
MT,Malta,Total,45-64,Total,2019,407.0,10.911528150134048
MT,Malta,Total,15,Females,2019,23.0,0.6166219839142092
MT,Malta,Total,15,Males,2019,18.0,0.482573726541555
MT,Malta,Total,15,Total,2019,41.0,1.099195710455764
MT,Malta,Total,Total,Females,2019,1827.0,48.98123324396783
MT,Malta,Total,Total,Males,2019,1903.0,51.01876675603217
MT,Malta,Total,Total,Total,2019,3730.0,100.0
MT,Malta,Use of alcohol,65,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,65,Males,2019,1.0,0.0268096514745308
MT,Malta,Use of alcohol,65,Total,2019,1.0,0.0268096514745308
MT,Malta,Use of alcohol,15-29,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,15-29,Males,2019,0.0,0.0
MT,Malta,Use of alcohol,15-29,Total,2019,0.0,0.0
MT,Malta,Use of alcohol,30-44,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,30-44,Males,2019,0.0,0.0
MT,Malta,Use of alcohol,30-44,Total,2019,0.0,0.0
MT,Malta,Use of alcohol,45-64,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,45-64,Males,2019,0.0,0.0
MT,Malta,Use of alcohol,45-64,Total,2019,0.0,0.0
MT,Malta,Use of alcohol,15,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,15,Males,2019,0.0,0.0
MT,Malta,Use of alcohol,15,Total,2019,0.0,0.0
MT,Malta,Use of alcohol,Total,Females,2019,0.0,0.0
MT,Malta,Use of alcohol,Total,Males,2019,1.0,0.0268096514745308
MT,Malta,Use of alcohol,Total,Total,2019,1.0,0.0268096514745308
MT,Malta,COVID-19,65,Females,2020,62.0,1.5092502434274586
MT,Malta,COVID-19,65,Males,2020,120.0,2.9211295034079843
MT,Malta,COVID-19,65,Total,2020,182.0,4.430379746835443
MT,Malta,COVID-19,15-29,Females,2020,0.0,0.0
MT,Malta,COVID-19,15-29,Males,2020,0.0,0.0
MT,Malta,COVID-19,15-29,Total,2020,0.0,0.0
MT,Malta,COVID-19,30-44,Females,2020,0.0,0.0
MT,Malta,COVID-19,30-44,Males,2020,0.0,0.0
MT,Malta,COVID-19,30-44,Total,2020,0.0,0.0
MT,Malta,COVID-19,45-64,Females,2020,0.0,0.0
MT,Malta,COVID-19,45-64,Males,2020,9.0,0.2190847127555988
MT,Malta,COVID-19,45-64,Total,2020,9.0,0.2190847127555988
MT,Malta,COVID-19,15,Females,2020,0.0,0.0
MT,Malta,COVID-19,15,Males,2020,0.0,0.0
MT,Malta,COVID-19,15,Total,2020,0.0,0.0
MT,Malta,COVID-19,Total,Females,2020,62.0,1.5092502434274586
MT,Malta,COVID-19,Total,Males,2020,129.0,3.140214216163583
MT,Malta,COVID-19,Total,Total,2020,191.0,4.649464459591042
MT,Malta,Drug dependence,65,Females,2020,0.0,0.0
MT,Malta,Drug dependence,65,Males,2020,0.0,0.0
MT,Malta,Drug dependence,65,Total,2020,0.0,0.0
MT,Malta,Drug dependence,15-29,Females,2020,0.0,0.0
MT,Malta,Drug dependence,15-29,Males,2020,0.0,0.0
MT,Malta,Drug dependence,15-29,Total,2020,0.0,0.0
MT,Malta,Drug dependence,30-44,Females,2020,0.0,0.0
MT,Malta,Drug dependence,30-44,Males,2020,2.0,0.0486854917234664
MT,Malta,Drug dependence,30-44,Total,2020,2.0,0.0486854917234664
MT,Malta,Drug dependence,45-64,Females,2020,0.0,0.0
MT,Malta,Drug dependence,45-64,Males,2020,0.0,0.0
MT,Malta,Drug dependence,45-64,Total,2020,0.0,0.0
MT,Malta,Drug dependence,15,Females,2020,0.0,0.0
MT,Malta,Drug dependence,15,Males,2020,0.0,0.0
MT,Malta,Drug dependence,15,Total,2020,0.0,0.0
MT,Malta,Drug dependence,Total,Females,2020,0.0,0.0
MT,Malta,Drug dependence,Total,Males,2020,2.0,0.0486854917234664
MT,Malta,Drug dependence,Total,Total,2020,2.0,0.0486854917234664
MT,Malta,Intentional self-harm,65,Females,2020,1.0,0.0243427458617332
MT,Malta,Intentional self-harm,65,Males,2020,0.0,0.0
MT,Malta,Intentional self-harm,65,Total,2020,1.0,0.0243427458617332
MT,Malta,Intentional self-harm,15-29,Females,2020,0.0,0.0
MT,Malta,Intentional self-harm,15-29,Males,2020,2.0,0.0486854917234664
MT,Malta,Intentional self-harm,15-29,Total,2020,2.0,0.0486854917234664
MT,Malta,Intentional self-harm,30-44,Females,2020,3.0,0.0730282375851996
MT,Malta,Intentional self-harm,30-44,Males,2020,5.0,0.121713729308666
MT,Malta,Intentional self-harm,30-44,Total,2020,8.0,0.1947419668938656
MT,Malta,Intentional self-harm,45-64,Females,2020,3.0,0.0730282375851996
MT,Malta,Intentional self-harm,45-64,Males,2020,7.0,0.1703992210321324
MT,Malta,Intentional self-harm,45-64,Total,2020,10.0,0.243427458617332
MT,Malta,Intentional self-harm,15,Females,2020,0.0,0.0
MT,Malta,Intentional self-harm,15,Males,2020,0.0,0.0
MT,Malta,Intentional self-harm,15,Total,2020,0.0,0.0
MT,Malta,Intentional self-harm,Total,Females,2020,7.0,0.1703992210321324
MT,Malta,Intentional self-harm,Total,Males,2020,14.0,0.3407984420642648
MT,Malta,Intentional self-harm,Total,Total,2020,21.0,0.5111976630963972
MT,Malta,Mental and behavioural disorders,65,Females,2020,214.0,5.209347614410905
MT,Malta,Mental and behavioural disorders,65,Males,2020,108.0,2.6290165530671863
MT,Malta,Mental and behavioural disorders,65,Total,2020,322.0,7.838364167478091
MT,Malta,Mental and behavioural disorders,15-29,Females,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Males,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Total,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Females,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Males,2020,2.0,0.0486854917234664
MT,Malta,Mental and behavioural disorders,30-44,Total,2020,2.0,0.0486854917234664
MT,Malta,Mental and behavioural disorders,45-64,Females,2020,3.0,0.0730282375851996
MT,Malta,Mental and behavioural disorders,45-64,Males,2020,2.0,0.0486854917234664
MT,Malta,Mental and behavioural disorders,45-64,Total,2020,5.0,0.121713729308666
MT,Malta,Mental and behavioural disorders,15,Females,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Males,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Total,2020,0.0,0.0
MT,Malta,Mental and behavioural disorders,Total,Females,2020,217.0,5.282375851996105
MT,Malta,Mental and behavioural disorders,Total,Males,2020,112.0,2.726387536514119
MT,Malta,Mental and behavioural disorders,Total,Total,2020,329.0,8.008763388510223
MT,Malta,Total,65,Females,2020,1759.0,42.8188899707887
MT,Malta,Total,65,Males,2020,1733.0,42.18597857838364
MT,Malta,Total,65,Total,2020,3492.0,85.00486854917236
MT,Malta,Total,15-29,Females,2020,7.0,0.1703992210321324
MT,Malta,Total,15-29,Males,2020,22.0,0.5355404089581305
MT,Malta,Total,15-29,Total,2020,29.0,0.7059396299902628
MT,Malta,Total,30-44,Females,2020,27.0,0.6572541382667966
MT,Malta,Total,30-44,Males,2020,59.0,1.436222005842259
MT,Malta,Total,30-44,Total,2020,86.0,2.0934761441090557
MT,Malta,Total,45-64,Females,2020,170.0,4.138266796494645
MT,Malta,Total,45-64,Males,2020,308.0,7.497565725413827
MT,Malta,Total,45-64,Total,2020,478.0,11.63583252190847
MT,Malta,Total,15,Females,2020,10.0,0.243427458617332
MT,Malta,Total,15,Males,2020,13.0,0.3164556962025316
MT,Malta,Total,15,Total,2020,23.0,0.5598831548198637
MT,Malta,Total,Total,Females,2020,1973.0,48.02823758519961
MT,Malta,Total,Total,Males,2020,2135.0,51.971762414800395
MT,Malta,Total,Total,Total,2020,4108.0,100.0
MT,Malta,Use of alcohol,65,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,65,Males,2020,2.0,0.0486854917234664
MT,Malta,Use of alcohol,65,Total,2020,2.0,0.0486854917234664
MT,Malta,Use of alcohol,15-29,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,15-29,Males,2020,0.0,0.0
MT,Malta,Use of alcohol,15-29,Total,2020,0.0,0.0
MT,Malta,Use of alcohol,30-44,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,30-44,Males,2020,0.0,0.0
MT,Malta,Use of alcohol,30-44,Total,2020,0.0,0.0
MT,Malta,Use of alcohol,45-64,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,45-64,Males,2020,0.0,0.0
MT,Malta,Use of alcohol,45-64,Total,2020,0.0,0.0
MT,Malta,Use of alcohol,15,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,15,Males,2020,0.0,0.0
MT,Malta,Use of alcohol,15,Total,2020,0.0,0.0
MT,Malta,Use of alcohol,Total,Females,2020,0.0,0.0
MT,Malta,Use of alcohol,Total,Males,2020,2.0,0.0486854917234664
MT,Malta,Use of alcohol,Total,Total,2020,2.0,0.0486854917234664
MT,Malta,COVID-19,65,Females,2021,71.0,1.6961299569995223
MT,Malta,COVID-19,65,Males,2021,106.0,2.532250358337315
MT,Malta,COVID-19,65,Total,2021,177.0,4.228380315336837
MT,Malta,COVID-19,15-29,Females,2021,0.0,0.0
MT,Malta,COVID-19,15-29,Males,2021,0.0,0.0
MT,Malta,COVID-19,15-29,Total,2021,0.0,0.0
MT,Malta,COVID-19,30-44,Females,2021,1.0,0.0238891543239369
MT,Malta,COVID-19,30-44,Males,2021,3.0,0.0716674629718108
MT,Malta,COVID-19,30-44,Total,2021,4.0,0.0955566172957477
MT,Malta,COVID-19,45-64,Females,2021,6.0,0.1433349259436216
MT,Malta,COVID-19,45-64,Males,2021,21.0,0.5016722408026756
MT,Malta,COVID-19,45-64,Total,2021,27.0,0.6450071667462972
MT,Malta,COVID-19,15,Females,2021,0.0,0.0
MT,Malta,COVID-19,15,Males,2021,0.0,0.0
MT,Malta,COVID-19,15,Total,2021,0.0,0.0
MT,Malta,COVID-19,Total,Females,2021,78.0,1.8633540372670807
MT,Malta,COVID-19,Total,Males,2021,130.0,3.1055900621118013
MT,Malta,COVID-19,Total,Total,2021,208.0,4.968944099378882
MT,Malta,Drug dependence,65,Females,2021,0.0,0.0
MT,Malta,Drug dependence,65,Males,2021,0.0,0.0
MT,Malta,Drug dependence,65,Total,2021,0.0,0.0
MT,Malta,Drug dependence,15-29,Females,2021,0.0,0.0
MT,Malta,Drug dependence,15-29,Males,2021,0.0,0.0
MT,Malta,Drug dependence,15-29,Total,2021,0.0,0.0
MT,Malta,Drug dependence,30-44,Females,2021,0.0,0.0
MT,Malta,Drug dependence,30-44,Males,2021,0.0,0.0
MT,Malta,Drug dependence,30-44,Total,2021,0.0,0.0
MT,Malta,Drug dependence,45-64,Females,2021,0.0,0.0
MT,Malta,Drug dependence,45-64,Males,2021,0.0,0.0
MT,Malta,Drug dependence,45-64,Total,2021,0.0,0.0
MT,Malta,Drug dependence,15,Females,2021,0.0,0.0
MT,Malta,Drug dependence,15,Males,2021,0.0,0.0
MT,Malta,Drug dependence,15,Total,2021,0.0,0.0
MT,Malta,Drug dependence,Total,Females,2021,0.0,0.0
MT,Malta,Drug dependence,Total,Males,2021,0.0,0.0
MT,Malta,Drug dependence,Total,Total,2021,0.0,0.0
MT,Malta,Intentional self-harm,65,Females,2021,0.0,0.0
MT,Malta,Intentional self-harm,65,Males,2021,3.0,0.0716674629718108
MT,Malta,Intentional self-harm,65,Total,2021,3.0,0.0716674629718108
MT,Malta,Intentional self-harm,15-29,Females,2021,1.0,0.0238891543239369
MT,Malta,Intentional self-harm,15-29,Males,2021,6.0,0.1433349259436216
MT,Malta,Intentional self-harm,15-29,Total,2021,7.0,0.1672240802675585
MT,Malta,Intentional self-harm,30-44,Females,2021,4.0,0.0955566172957477
MT,Malta,Intentional self-harm,30-44,Males,2021,10.0,0.2388915432393693
MT,Malta,Intentional self-harm,30-44,Total,2021,14.0,0.334448160535117
MT,Malta,Intentional self-harm,45-64,Females,2021,5.0,0.1194457716196846
MT,Malta,Intentional self-harm,45-64,Males,2021,7.0,0.1672240802675585
MT,Malta,Intentional self-harm,45-64,Total,2021,12.0,0.2866698518872432
MT,Malta,Intentional self-harm,15,Females,2021,0.0,0.0
MT,Malta,Intentional self-harm,15,Males,2021,1.0,0.0238891543239369
MT,Malta,Intentional self-harm,15,Total,2021,1.0,0.0238891543239369
MT,Malta,Intentional self-harm,Total,Females,2021,10.0,0.2388915432393693
MT,Malta,Intentional self-harm,Total,Males,2021,27.0,0.6450071667462972
MT,Malta,Intentional self-harm,Total,Total,2021,37.0,0.8838987099856666
MT,Malta,Mental and behavioural disorders,65,Females,2021,227.0,5.422838031533684
MT,Malta,Mental and behavioural disorders,65,Males,2021,113.0,2.6994744386048732
MT,Malta,Mental and behavioural disorders,65,Total,2021,340.0,8.122312470138557
MT,Malta,Mental and behavioural disorders,15-29,Females,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Males,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Total,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Females,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Males,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Total,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,45-64,Females,2021,2.0,0.0477783086478738
MT,Malta,Mental and behavioural disorders,45-64,Males,2021,1.0,0.0238891543239369
MT,Malta,Mental and behavioural disorders,45-64,Total,2021,3.0,0.0716674629718108
MT,Malta,Mental and behavioural disorders,15,Females,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Males,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Total,2021,0.0,0.0
MT,Malta,Mental and behavioural disorders,Total,Females,2021,229.0,5.470616340181557
MT,Malta,Mental and behavioural disorders,Total,Males,2021,114.0,2.7233635929288105
MT,Malta,Mental and behavioural disorders,Total,Total,2021,343.0,8.193979933110368
MT,Malta,Total,65,Females,2021,1866.0,44.577161968466314
MT,Malta,Total,65,Males,2021,1701.0,40.635451505016725
MT,Malta,Total,65,Total,2021,3567.0,85.21261347348303
MT,Malta,Total,15-29,Females,2021,5.0,0.1194457716196846
MT,Malta,Total,15-29,Males,2021,18.0,0.4300047778308647
MT,Malta,Total,15-29,Total,2021,23.0,0.5494505494505495
MT,Malta,Total,30-44,Females,2021,28.0,0.6688963210702341
MT,Malta,Total,30-44,Males,2021,60.0,1.433349259436216
MT,Malta,Total,30-44,Total,2021,88.0,2.10224558050645
MT,Malta,Total,45-64,Females,2021,171.0,4.0850453893932155
MT,Malta,Total,45-64,Males,2021,313.0,7.477305303392259
MT,Malta,Total,45-64,Total,2021,484.0,11.562350692785476
MT,Malta,Total,15,Females,2021,14.0,0.334448160535117
MT,Malta,Total,15,Males,2021,10.0,0.2388915432393693
MT,Malta,Total,15,Total,2021,24.0,0.5733397037744864
MT,Malta,Total,Total,Females,2021,2084.0,49.78499761108457
MT,Malta,Total,Total,Males,2021,2102.0,50.21500238891543
MT,Malta,Total,Total,Total,2021,4186.0,100.0
MT,Malta,Use of alcohol,65,Females,2021,0.0,0.0
MT,Malta,Use of alcohol,65,Males,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,65,Total,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,15-29,Females,2021,0.0,0.0
MT,Malta,Use of alcohol,15-29,Males,2021,0.0,0.0
MT,Malta,Use of alcohol,15-29,Total,2021,0.0,0.0
MT,Malta,Use of alcohol,30-44,Females,2021,0.0,0.0
MT,Malta,Use of alcohol,30-44,Males,2021,0.0,0.0
MT,Malta,Use of alcohol,30-44,Total,2021,0.0,0.0
MT,Malta,Use of alcohol,45-64,Females,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,45-64,Males,2021,0.0,0.0
MT,Malta,Use of alcohol,45-64,Total,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,15,Females,2021,0.0,0.0
MT,Malta,Use of alcohol,15,Males,2021,0.0,0.0
MT,Malta,Use of alcohol,15,Total,2021,0.0,0.0
MT,Malta,Use of alcohol,Total,Females,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,Total,Males,2021,1.0,0.0238891543239369
MT,Malta,Use of alcohol,Total,Total,2021,2.0,0.0477783086478738
MT,Malta,COVID-19,65,Females,2022,89.0,2.0808978255786768
MT,Malta,COVID-19,65,Males,2022,90.0,2.104278700023381
MT,Malta,COVID-19,65,Total,2022,179.0,4.185176525602057
MT,Malta,COVID-19,15-29,Females,2022,0.0,0.0
MT,Malta,COVID-19,15-29,Males,2022,1.0,0.0233808744447042
MT,Malta,COVID-19,15-29,Total,2022,1.0,0.0233808744447042
MT,Malta,COVID-19,30-44,Females,2022,2.0,0.0467617488894084
MT,Malta,COVID-19,30-44,Males,2022,1.0,0.0233808744447042
MT,Malta,COVID-19,30-44,Total,2022,3.0,0.0701426233341127
MT,Malta,COVID-19,45-64,Females,2022,7.0,0.1636661211129296
MT,Malta,COVID-19,45-64,Males,2022,13.0,0.303951367781155
MT,Malta,COVID-19,45-64,Total,2022,20.0,0.4676174888940846
MT,Malta,COVID-19,15,Females,2022,0.0,0.0
MT,Malta,COVID-19,15,Males,2022,0.0,0.0
MT,Malta,COVID-19,15,Total,2022,0.0,0.0
MT,Malta,COVID-19,Total,Females,2022,98.0,2.2913256955810146
MT,Malta,COVID-19,Total,Males,2022,105.0,2.454991816693944
MT,Malta,COVID-19,Total,Total,2022,203.0,4.746317512274959
MT,Malta,Drug dependence,65,Females,2022,0.0,0.0
MT,Malta,Drug dependence,65,Males,2022,0.0,0.0
MT,Malta,Drug dependence,65,Total,2022,0.0,0.0
MT,Malta,Drug dependence,15-29,Females,2022,0.0,0.0
MT,Malta,Drug dependence,15-29,Males,2022,0.0,0.0
MT,Malta,Drug dependence,15-29,Total,2022,0.0,0.0
MT,Malta,Drug dependence,30-44,Females,2022,0.0,0.0
MT,Malta,Drug dependence,30-44,Males,2022,0.0,0.0
MT,Malta,Drug dependence,30-44,Total,2022,0.0,0.0
MT,Malta,Drug dependence,45-64,Females,2022,0.0,0.0
MT,Malta,Drug dependence,45-64,Males,2022,0.0,0.0
MT,Malta,Drug dependence,45-64,Total,2022,0.0,0.0
MT,Malta,Drug dependence,15,Females,2022,,
MT,Malta,Drug dependence,15,Males,2022,,
MT,Malta,Drug dependence,15,Total,2022,0.0,0.0
MT,Malta,Drug dependence,Total,Females,2022,0.0,0.0
MT,Malta,Drug dependence,Total,Males,2022,0.0,0.0
MT,Malta,Drug dependence,Total,Total,2022,0.0,0.0
MT,Malta,Intentional self-harm,65,Females,2022,0.0,0.0
MT,Malta,Intentional self-harm,65,Males,2022,6.0,0.1402852466682254
MT,Malta,Intentional self-harm,65,Total,2022,6.0,0.1402852466682254
MT,Malta,Intentional self-harm,15-29,Females,2022,3.0,0.0701426233341127
MT,Malta,Intentional self-harm,15-29,Males,2022,5.0,0.1169043722235211
MT,Malta,Intentional self-harm,15-29,Total,2022,8.0,0.1870469955576338
MT,Malta,Intentional self-harm,30-44,Females,2022,1.0,0.0233808744447042
MT,Malta,Intentional self-harm,30-44,Males,2022,6.0,0.1402852466682254
MT,Malta,Intentional self-harm,30-44,Total,2022,7.0,0.1636661211129296
MT,Malta,Intentional self-harm,45-64,Females,2022,1.0,0.0233808744447042
MT,Malta,Intentional self-harm,45-64,Males,2022,8.0,0.1870469955576338
MT,Malta,Intentional self-harm,45-64,Total,2022,9.0,0.2104278700023381
MT,Malta,Intentional self-harm,15,Females,2022,,
MT,Malta,Intentional self-harm,15,Males,2022,,
MT,Malta,Intentional self-harm,15,Total,2022,0.0,0.0
MT,Malta,Intentional self-harm,Total,Females,2022,5.0,0.1169043722235211
MT,Malta,Intentional self-harm,Total,Males,2022,25.0,0.5845218611176057
MT,Malta,Intentional self-harm,Total,Total,2022,30.0,0.701426233341127
MT,Malta,Mental and behavioural disorders,65,Females,2022,211.0,4.933364507832593
MT,Malta,Mental and behavioural disorders,65,Males,2022,124.0,2.8992284311433245
MT,Malta,Mental and behavioural disorders,65,Total,2022,335.0,7.832592938975917
MT,Malta,Mental and behavioural disorders,15-29,Females,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,15-29,Males,2022,1.0,0.0233808744447042
MT,Malta,Mental and behavioural disorders,15-29,Total,2022,1.0,0.0233808744447042
MT,Malta,Mental and behavioural disorders,30-44,Females,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Males,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,30-44,Total,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,45-64,Females,2022,3.0,0.0701426233341127
MT,Malta,Mental and behavioural disorders,45-64,Males,2022,4.0,0.0935234977788169
MT,Malta,Mental and behavioural disorders,45-64,Total,2022,7.0,0.1636661211129296
MT,Malta,Mental and behavioural disorders,15,Females,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Males,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,15,Total,2022,0.0,0.0
MT,Malta,Mental and behavioural disorders,Total,Females,2022,214.0,5.003507131166705
MT,Malta,Mental and behavioural disorders,Total,Males,2022,129.0,3.0161328033668457
MT,Malta,Mental and behavioural disorders,Total,Total,2022,343.0,8.01963993453355
MT,Malta,Total,65,Females,2022,1846.0,43.161094224924014
MT,Malta,Total,65,Males,2022,1807.0,42.24924012158054
MT,Malta,Total,65,Total,2022,3653.0,85.41033434650456
MT,Malta,Total,15-29,Females,2022,8.0,0.1870469955576338
MT,Malta,Total,15-29,Males,2022,32.0,0.7481879822305354
MT,Malta,Total,15-29,Total,2022,40.0,0.9352349777881692
MT,Malta,Total,30-44,Females,2022,21.0,0.4909983633387889
MT,Malta,Total,30-44,Males,2022,55.0,1.2859480944587327
